Exporter M.49,Exporter ISO3,Exporter,Exporter region,Importer M.49,Importer ISO3,Importer,Importer region,Resource,HS 1996,Year,Value (1000USD),Weight (1000kg),Quarantine code (value),Quarantine code (weight),"Export value, where quarantined","Import value, where quarantined","Export weight, where quarantined","Import weight, where quarantined",Embodied CO2 (1000kg),Embodied land (ha),Embodied blue water (m³)
422,LBN,Lebanon,Northern Africa and Western Asia,368,IRQ,Iraq,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,19.231,13.28,,,,,,,7.304,15.594697,41.566345
422,LBN,Lebanon,Northern Africa and Western Asia,381,ITA,Italy,Europe,Coffee husks & skins,90190,2002,2.364,0.56,,,,,,,0.308,,
422,LBN,Lebanon,Northern Africa and Western Asia,381,ITA,Italy,Europe,"Coffee, roasted, decaffeinated",90122,2002,0.721536,0.2,,,,,,,0.11000001,0.006,4.644
422,LBN,Lebanon,Northern Africa and Western Asia,381,ITA,Italy,Europe,"Coffee, roasted, not decaffeinated",90121,2002,2.16933,0.36,,,,,,,0.19800001,0.010000001,8.358001
422,LBN,Lebanon,Northern Africa and Western Asia,384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee husks & skins,90190,2002,64.848,14.743,,,,,,,8.10865,,
422,LBN,Lebanon,Northern Africa and Western Asia,384,CIV,Cote d'Ivoire,Sub-Saharan Africa,"Coffee, not roasted, decaffeinated",90112,2002,0.35,0.43,,,,,,,0.4247398,,
422,LBN,Lebanon,Northern Africa and Western Asia,384,CIV,Cote d'Ivoire,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2002,0.229,0.42,,,,,,,0.41486213,,
422,LBN,Lebanon,Northern Africa and Western Asia,384,CIV,Cote d'Ivoire,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2002,1.11,1.378,,,,,,,0.7579,,
422,LBN,Lebanon,Northern Africa and Western Asia,384,CIV,Cote d'Ivoire,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,16.45,13.06,,,,,,,7.1830006,,
422,LBN,Lebanon,Northern Africa and Western Asia,392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee husks & skins,90190,2002,0.008,0.001,,,,,,,0.00055,,
422,LBN,Lebanon,Northern Africa and Western Asia,400,JOR,Jordan,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,15.005,6.531,,,,,,,3.59205,,
422,LBN,Lebanon,Northern Africa and Western Asia,400,JOR,Jordan,Northern Africa and Western Asia,"Coffee, not roasted, not decaffeinated",90111,2002,25.073,18.58,,,,,,,18.35271,6.84281,5.054022
422,LBN,Lebanon,Northern Africa and Western Asia,400,JOR,Jordan,Northern Africa and Western Asia,"Coffee, roasted, decaffeinated",90122,2002,9.907,4.22,,,,,,,2.3209999,1.8508422,1.14784
422,LBN,Lebanon,Northern Africa and Western Asia,400,JOR,Jordan,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,6.5555387,1.9764029,,,,,,,1.0870216,0.8663906,0.53752506
422,LBN,Lebanon,Northern Africa and Western Asia,414,KWT,Kuwait,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,41.94,8.638,,,,,,,4.7509,,
422,LBN,Lebanon,Northern Africa and Western Asia,414,KWT,Kuwait,Northern Africa and Western Asia,"Coffee, not roasted, not decaffeinated",90111,2002,2.792,2.04,,,,,,,2.0150447,1.0992,6.3849597
422,LBN,Lebanon,Northern Africa and Western Asia,430,LBR,Liberia,Sub-Saharan Africa,Coffee husks & skins,90190,2002,18.668,3.009,,,,,,,1.65495,,
422,LBN,Lebanon,Northern Africa and Western Asia,430,LBR,Liberia,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,0.635,0.106,,,,,,,0.0583,,
422,LBN,Lebanon,Northern Africa and Western Asia,458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee husks & skins,90190,2002,0.367,0.06,,,,,,,0.033,,
422,LBN,Lebanon,Northern Africa and Western Asia,466,MLI,Mali,Sub-Saharan Africa,Coffee husks & skins,90190,2002,0.787,0.15,,,,,,,0.0825,,
422,LBN,Lebanon,Northern Africa and Western Asia,466,MLI,Mali,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,1.372,0.875,,,,,,,0.48125002,0.67800003,0.238
422,LBN,Lebanon,Northern Africa and Western Asia,470,MLT,Malta,Europe,Coffee husks & skins,90190,2002,1.32,0.216,,,,,,,0.11880001,,
422,LBN,Lebanon,Northern Africa and Western Asia,478,MRT,Mauritania,Sub-Saharan Africa,Coffee husks & skins,90190,2002,1.733,0.348,,,,,,,0.19139999,,
422,LBN,Lebanon,Northern Africa and Western Asia,504,MAR,Morocco,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,0.562,0.13,,,,,,,0.071499996,,
422,LBN,Lebanon,Northern Africa and Western Asia,504,MAR,Morocco,Northern Africa and Western Asia,"Coffee, not roasted, not decaffeinated",90111,2002,5.305,7,,,,,,,6.9143686,2.725,21.91
422,LBN,Lebanon,Northern Africa and Western Asia,504,MAR,Morocco,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,0.237172,0.12,,,,,,,0.066,,
422,LBN,Lebanon,Northern Africa and Western Asia,512,OMN,Oman,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,20.390015,5.232256,,,,,,,2.8777409,,
422,LBN,Lebanon,Northern Africa and Western Asia,512,OMN,Oman,Northern Africa and Western Asia,"Coffee, not roasted, decaffeinated",90112,2002,2.52,0.671,,,,,,,0.66279167,0.336003,0.18208547
422,LBN,Lebanon,Northern Africa and Western Asia,528,NLD,Netherlands,Europe,Coffee husks & skins,90190,2002,3.468,1.24,,,,,,,0.68200004,,
422,LBN,Lebanon,Northern Africa and Western Asia,528,NLD,Netherlands,Europe,"Coffee, roasted, not decaffeinated",90121,2002,8.776099,4.203,,,,,,,2.31165,3.6351926,13.155407
422,LBN,Lebanon,Northern Africa and Western Asia,554,NZL,New Zealand,Australia and New Zealand,Coffee husks & skins,90190,2002,9.765,1.778,,,,,,,0.9779,,
422,LBN,Lebanon,Northern Africa and Western Asia,554,NZL,New Zealand,Australia and New Zealand,"Coffee, roasted, not decaffeinated",90121,2002,3.249,0.7,,,,,,,0.385,0.447,0.19000001
422,LBN,Lebanon,Northern Africa and Western Asia,566,NGA,Nigeria,Sub-Saharan Africa,Coffee husks & skins,90190,2002,70.523,15.326,,,,,,,8.4293,,
422,LBN,Lebanon,Northern Africa and Western Asia,566,NGA,Nigeria,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,15.475,18.983,,,,,,,10.44065,11.530393,59.435867
422,LBN,Lebanon,Northern Africa and Western Asia,579,NOR,Norway,Europe,Coffee husks & skins,90190,2002,62.643253,14.339099,,,,,,,7.8865047,,
422,LBN,Lebanon,Northern Africa and Western Asia,579,NOR,Norway,Europe,"Coffee, not roasted, not decaffeinated",90111,2002,0.745584,0.4,,,,,,,0.3951068,0.171,0.109000005
422,LBN,Lebanon,Northern Africa and Western Asia,579,NOR,Norway,Europe,"Coffee, roasted, not decaffeinated",90121,2002,4.016748,1.632,,,,,,,0.8976,0.8249999,0.44399998
422,LBN,Lebanon,Northern Africa and Western Asia,591,PAN,Panama,Latin America and the Caribbean,Coffee husks & skins,90190,2002,3.0150251,0.858456,,,,,,,0.47215083,,
422,LBN,Lebanon,Northern Africa and Western Asia,634,QAT,Qatar,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,112.22071,31.414263,,,,,,,17.277845,,
422,LBN,Lebanon,Northern Africa and Western Asia,634,QAT,Qatar,Northern Africa and Western Asia,"Coffee, not roasted, decaffeinated",90112,2002,0.332,0.3,,,,,,,0.2963301,,
422,LBN,Lebanon,Northern Africa and Western Asia,634,QAT,Qatar,Northern Africa and Western Asia,"Coffee, not roasted, not decaffeinated",90111,2002,7.3305883,8.425533,,,,,,,8.322464,5.5204883,26.371996
422,LBN,Lebanon,Northern Africa and Western Asia,634,QAT,Qatar,Northern Africa and Western Asia,"Coffee, roasted, decaffeinated",90122,2002,113.63,23.691,,,,,,,13.03005,18.494999,74.153
422,LBN,Lebanon,Northern Africa and Western Asia,634,QAT,Qatar,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,63.257885,17.783144,,,,,,,9.780729,13.883423,55.6608
422,LBN,Lebanon,Northern Africa and Western Asia,642,ROU,Romania,Europe,Coffee husks & skins,90190,2002,1.639,0.3,,,,,,,0.165,,
422,LBN,Lebanon,Northern Africa and Western Asia,643,RUS,Russian Federation,Europe,Coffee husks & skins,90190,2002,47.896,23.624,,,,,,,12.9932,,
422,LBN,Lebanon,Northern Africa and Western Asia,643,RUS,Russian Federation,Europe,"Coffee, roasted, not decaffeinated",90121,2002,35.724083,17.826153,,,,,,,9.804384,15.77261,55.795605
422,LBN,Lebanon,Northern Africa and Western Asia,682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,28.470524,7.086541,,,,,,,3.8975978,,
422,LBN,Lebanon,Northern Africa and Western Asia,682,SAU,Saudi Arabia,Northern Africa and Western Asia,"Coffee, roasted, decaffeinated",90122,2002,5.398,2.266,,,,,,,1.2463001,1.1229289,0.616352
422,LBN,Lebanon,Northern Africa and Western Asia,682,SAU,Saudi Arabia,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,0.188,0.07,,,,,,,0.0385,0.03466807,0.01903056
422,LBN,Lebanon,Northern Africa and Western Asia,686,SEN,Senegal,Sub-Saharan Africa,Coffee husks & skins,90190,2002,21.068,6.752,,,,,,,3.7136,,
422,LBN,Lebanon,Northern Africa and Western Asia,686,SEN,Senegal,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,4.39025,3.956094,,,,,,,2.1758518,3.5225291,1.0761697
422,LBN,Lebanon,Northern Africa and Western Asia,694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee husks & skins,90190,2002,19.034,6.59,,,,,,,3.6245003,,
422,LBN,Lebanon,Northern Africa and Western Asia,694,SLE,Sierra Leone,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,14.507,3.479,,,,,,,1.9134501,1.651964,0.6886175
422,LBN,Lebanon,Northern Africa and Western Asia,710,ZAF,South Africa,Sub-Saharan Africa,Coffee husks & skins,90190,2002,3.935,1.003,,,,,,,0.55165005,,
422,LBN,Lebanon,Northern Africa and Western Asia,710,ZAF,South Africa,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,0.22134607,0.08300787,,,,,,,0.04565433,0.02302799,0.016601576
422,LBN,Lebanon,Northern Africa and Western Asia,724,ESP,Spain,Europe,Coffee husks & skins,90190,2002,10.676,2.796,,,,,,,1.5378001,,
422,LBN,Lebanon,Northern Africa and Western Asia,724,ESP,Spain,Europe,"Coffee, roasted, not decaffeinated",90121,2002,0.935656,0.707,,,,,,,0.38885,0.418,2.385
422,LBN,Lebanon,Northern Africa and Western Asia,748,SWZ,Eswatini,Sub-Saharan Africa,Coffee husks & skins,90190,2002,1.42,0.24,,,,,,,0.132,,
422,LBN,Lebanon,Northern Africa and Western Asia,752,SWE,Sweden,Europe,Coffee husks & skins,90190,2002,218.313,57.19,,,,,,,31.4545,,
422,LBN,Lebanon,Northern Africa and Western Asia,752,SWE,Sweden,Europe,"Coffee, not roasted, decaffeinated",90112,2002,2.559,1.64,,,,,,,1.6199378,0.26427427,0.44608003
422,LBN,Lebanon,Northern Africa and Western Asia,752,SWE,Sweden,Europe,"Coffee, not roasted, not decaffeinated",90111,2002,5.255,3,,,,,,,2.963301,0.48299998,0.81600004
422,LBN,Lebanon,Northern Africa and Western Asia,752,SWE,Sweden,Europe,"Coffee, roasted, not decaffeinated",90121,2002,204.226,63,,,,,,,34.65,12.113,17.136002
422,LBN,Lebanon,Northern Africa and Western Asia,757,CHE,Switzerland,Europe,Coffee husks & skins,90190,2002,4.938,1.282,,,,,,,0.7051,,
422,LBN,Lebanon,Northern Africa and Western Asia,757,CHE,Switzerland,Europe,"Coffee, roasted, not decaffeinated",90121,2002,3.599178,1.295,,,,,,,0.71225,0.58599997,3.958
422,LBN,Lebanon,Northern Africa and Western Asia,760,SYR,Syria,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,308.142,118.77,,,,,,,65.3235,,
422,LBN,Lebanon,Northern Africa and Western Asia,760,SYR,Syria,Northern Africa and Western Asia,"Coffee, roasted, decaffeinated",90122,2002,82.168,43.094,,,,,,,23.701702,12.310106,134.88437
422,LBN,Lebanon,Northern Africa and Western Asia,760,SYR,Syria,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,1265.748,116,,,,,,,63.800003,33.136997,363.08002
422,LBN,Lebanon,Northern Africa and Western Asia,768,TGO,Togo,Sub-Saharan Africa,Coffee husks & skins,90190,2002,3.419,1.261,,,,,,,0.69355005,,
422,LBN,Lebanon,Northern Africa and Western Asia,768,TGO,Togo,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,,,,,0.101,,0.305,,,,
422,LBN,Lebanon,Northern Africa and Western Asia,784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,219.994,39.446,,,,,,,21.6953,,
422,LBN,Lebanon,Northern Africa and Western Asia,784,ARE,United Arab Emirates,Northern Africa and Western Asia,"Coffee, roasted, decaffeinated",90122,2002,6.751,1.82,,,,,,,1.001,0.39039,
422,LBN,Lebanon,Northern Africa and Western Asia,784,ARE,United Arab Emirates,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,19.297,4.092,,,,,,,2.2506,0.87692803,
422,LBN,Lebanon,Northern Africa and Western Asia,792,TUR,Turkey,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,4.770994,0.432,,,,,,,0.23760001,0.3290606,1.3518426
422,LBN,Lebanon,Northern Africa and Western Asia,804,UKR,Ukraine,Europe,Coffee husks & skins,90190,2002,4.66,0.852,,,,,,,0.4686,,
422,LBN,Lebanon,Northern Africa and Western Asia,804,UKR,Ukraine,Europe,"Coffee, not roasted, not decaffeinated",90111,2002,3.647,4.485,,,,,,,4.4301353,5.676017,14.038051
422,LBN,Lebanon,Northern Africa and Western Asia,818,EGY,Egypt,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,3.086,0.666,,,,,,,0.36630002,,
422,LBN,Lebanon,Northern Africa and Western Asia,826,GBR,United Kingdom,Europe,Coffee husks & skins,90190,2002,60.155,14.693,,,,,,,8.08115,,
422,LBN,Lebanon,Northern Africa and Western Asia,826,GBR,United Kingdom,Europe,"Coffee, not roasted, not decaffeinated",90111,2002,46.831,10.792,,,,,,,10.659981,,
422,LBN,Lebanon,Northern Africa and Western Asia,826,GBR,United Kingdom,Europe,"Coffee, roasted, decaffeinated",90122,2002,1.173,0.6,,,,,,,0.33,0.48100004,14.089001
422,LBN,Lebanon,Northern Africa and Western Asia,826,GBR,United Kingdom,Europe,"Coffee, roasted, not decaffeinated",90121,2002,2.434246,0.63596,,,,,,,0.349778,0.5084152,14.933849
422,LBN,Lebanon,Northern Africa and Western Asia,842,USA,United States,Northern America,Coffee husks & skins,90190,2002,560.022,125.465,,,,,,,69.00575,,
422,LBN,Lebanon,Northern Africa and Western Asia,842,USA,United States,Northern America,"Coffee, not roasted, not decaffeinated",90111,2002,12.961,10.123,,,,,,,9.999166,2.3082097,237.73784
422,LBN,Lebanon,Northern Africa and Western Asia,842,USA,United States,Northern America,"Coffee, roasted, decaffeinated",90122,2002,3.046,0.613,,,,,,,0.33715,0.16755334,14.395283
422,LBN,Lebanon,Northern Africa and Western Asia,842,USA,United States,Northern America,"Coffee, roasted, not decaffeinated",90121,2002,362.03162,83.77354,,,,,,,46.075447,22.772303,1967.4213
422,LBN,Lebanon,Northern Africa and Western Asia,854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee husks & skins,90190,2002,7.212,1.503,,,,,,,0.82665,,
422,LBN,Lebanon,Northern Africa and Western Asia,854,BFA,Burkina Faso,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,4.76,4.32,,,,,,,2.3760002,0.38265738,0.8559441
422,LBN,Lebanon,Northern Africa and Western Asia,862,VEN,Venezuela,Latin America and the Caribbean,Coffee husks & skins,90190,2002,20.622,6.061,,,,,,,3.33355,,
422,LBN,Lebanon,Northern Africa and Western Asia,862,VEN,Venezuela,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2002,0.916,2.079,,,,,,,1.14345,0.22080553,0.41136375
422,LBN,Lebanon,Northern Africa and Western Asia,887,YEM,Yemen,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,0.716,0.26,,,,,,,0.14299999,,
422,LBN,Lebanon,Northern Africa and Western Asia,894,ZMB,Zambia,Sub-Saharan Africa,Coffee husks & skins,90190,2002,7.121,1.845,,,,,,,1.01475,,
422,LBN,Lebanon,Northern Africa and Western Asia,894,ZMB,Zambia,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2002,0.114,0.004,,,,,,,0.0022,,
422,LBN,Lebanon,Northern Africa and Western Asia,899,,"Areas, nes",,Coffee husks & skins,90190,2002,2.509,0.51,,,,,,,0.2805,,
422,LBN,Lebanon,Northern Africa and Western Asia,899,,"Areas, nes",,"Coffee, roasted, not decaffeinated",90121,2002,0.417,0.085,,,,,,,0.04675,,
426,LSO,Lesotho,Sub-Saharan Africa,72,BWA,Botswana,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2000,0.033,0.066,,,,,,,0.06519262,,
426,LSO,Lesotho,Sub-Saharan Africa,72,BWA,Botswana,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,0.096,0.19,,,,,,,0.1045,,
426,LSO,Lesotho,Sub-Saharan Africa,72,BWA,Botswana,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2001,0.374,0.132,,,,,,,0.13038523,,
426,LSO,Lesotho,Sub-Saharan Africa,566,NGA,Nigeria,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2001,0.502,1,,,,,,,0.55,,
428,LVA,Latvia,Europe,84,BLZ,Belize,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2000,0.046181,0.008,,,,,,,0.0044,,
428,LVA,Latvia,Europe,112,BLR,Belarus,Europe,"Coffee, roasted, not decaffeinated",90121,2000,8.116707,2.4,,,,,,,1.32,0.9306948,1.0105264
428,LVA,Latvia,Europe,196,CYP,Cyprus,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2000,0.224438,0.018,,,,,,,0.0099,,
428,LVA,Latvia,Europe,233,EST,Estonia,Europe,"Coffee, roasted, not decaffeinated",90121,2000,0.743508,0.121,,,,,,,0.06655,0.12900001,0.051
428,LVA,Latvia,Europe,246,FIN,Finland,Europe,"Coffee, roasted, not decaffeinated",90121,2000,0.699,0.123,,,,,,,0.067650005,0.005,
428,LVA,Latvia,Europe,270,GMB,Gambia,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,0.969793,0.27,,,,,,,0.14850001,0.021078069,0.054200746
428,LVA,Latvia,Europe,276,DEU,Germany,Europe,"Coffee, roasted, not decaffeinated",90121,2000,9,1.5,,,,,,,0.82500005,,
428,LVA,Latvia,Europe,430,LBR,Liberia,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2000,0.190264,0.018,,,,,,,0.0099,,
428,LVA,Latvia,Europe,440,LTU,Lithuania,Europe,"Coffee, roasted, not decaffeinated",90121,2000,146.35297,38.05122,,,,,,,20.928171,10.629111,16.019644
428,LVA,Latvia,Europe,470,MLT,Malta,Europe,"Coffee, roasted, not decaffeinated",90121,2000,0.520917,0.061,,,,,,,0.03355,0.063,0.026
428,LVA,Latvia,Europe,591,PAN,Panama,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2000,0.105292,0.013,,,,,,,0.00715,,
428,LVA,Latvia,Europe,643,RUS,Russian Federation,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,0.021243,0.001,,,,,,,0.000987767,,
428,LVA,Latvia,Europe,643,RUS,Russian Federation,Europe,"Coffee, roasted, not decaffeinated",90121,2000,117.65051,40.575035,,,,,,,22.316269,14.38783,17.08191
428,LVA,Latvia,Europe,670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2000,0.020319,0.003,,,,,,,0.00165,,
428,LVA,Latvia,Europe,705,SVN,Slovenia,Europe,"Coffee, roasted, not decaffeinated",90121,2000,1.0102633,0.21,,,,,,,0.115499996,0.08665721,0.04635153
428,LVA,Latvia,Europe,899,,"Areas, nes",,"Coffee, not roasted, not decaffeinated",90111,2000,0.014778,0.001,,,,,,,0.000987767,,
428,LVA,Latvia,Europe,899,,"Areas, nes",,"Coffee, roasted, not decaffeinated",90121,2000,1.470391,0.095,,,,,,,0.05225,,
428,LVA,Latvia,Europe,112,BLR,Belarus,Europe,"Coffee, roasted, not decaffeinated",90121,2001,0.41199,0.12,,,,,,,0.066,0.002051282,
428,LVA,Latvia,Europe,196,CYP,Cyprus,Northern Africa and Western Asia,"Coffee, not roasted, not decaffeinated",90111,2001,0.109267,0.018,,,,,,,0.017779805,,
428,LVA,Latvia,Europe,233,EST,Estonia,Europe,"Coffee, roasted, not decaffeinated",90121,2001,0.790841,0.277,,,,,,,0.15235001,0.30946887,0.075084254
428,LVA,Latvia,Europe,270,GMB,Gambia,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2001,2.272212,0.6,,,,,,,0.33,0.6874372,0.11859297
428,LVA,Latvia,Europe,440,LTU,Lithuania,Europe,"Coffee, not roasted, not decaffeinated",90111,2001,0.429902,0.094,,,,,,,0.0928501,,
428,LVA,Latvia,Europe,440,LTU,Lithuania,Europe,"Coffee, roasted, not decaffeinated",90121,2001,153.80914,54.706,,,,,,,30.0883,23.954563,14.879728
428,LVA,Latvia,Europe,470,MLT,Malta,Europe,"Coffee, not roasted, not decaffeinated",90111,2001,0.863387,0.054,,,,,,,0.053339418,,
428,LVA,Latvia,Europe,579,NOR,Norway,Europe,"Coffee, roasted, not decaffeinated",90121,2001,0.041199,0.006,,,,,,,0.0033,,
428,LVA,Latvia,Europe,591,PAN,Panama,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2001,0.564247,0.036,,,,,,,0.0198,,
428,LVA,Latvia,Europe,643,RUS,Russian Federation,Europe,"Coffee, roasted, not decaffeinated",90121,2001,95.96322,32.421375,,,,,,,17.831757,23.790642,8.818734
428,LVA,Latvia,Europe,899,,"Areas, nes",,"Coffee, roasted, not decaffeinated",90121,2001,4.712803,0.446,,,,,,,0.24530001,,
428,LVA,Latvia,Europe,31,AZE,Azerbaijan,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,0.77457833,0.36533773,,,,,,,0.20093575,0.20147301,0.072530285
428,LVA,Latvia,Europe,196,CYP,Cyprus,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,0.069972,0.017,,,,,,,0.009350001,,
